user_id,recomendations
1012,"[874972, 1096036, 961554, 1070820, 1082185]"
1013,"[874972, 1029743, 1082185, 1127831, 951590]"
1014,"[874972, 6534077, 1029743, 1082185, 1106523]"
1015,"[874972, 999104, 871061, 1082185, 1096036]"
1016,"[874972, 1029743, 951590, 1082185, 1127831]"
1017,"[874972, 1082185, 1106523, 1127831, 951590]"
1018,"[874972, 922561, 1070820, 952317, 1029743]"
1019,"[874972, 1082185, 866211, 1106523, 1053690]"
1020,"[874972, 986912, 901062, 1070820, 1082185]"
1021,"[874972, 1110572, 1029743, 1082185, 1106523]"
1022,"[874972, 1029743, 1082185, 1127831, 951590]"
1023,"[874972, 6034964, 12731436, 878996, 1044259]"
1024,"[12262830, 962568, 961269, 1106523, 5569230]"
1025,"[12810464, 1126895, 883404, 1106523, 8090521]"
1026,"[874972, 1029743, 1127831, 1082185, 951590]"
1027,"[874972, 1132771, 1101010, 1029743, 1082185]"
1028,"[874972, 1029743, 1127831, 1082185, 951590]"
1029,"[874972, 6034857, 828935, 1126899, 1082185]"
1030,"[874972, 1082185, 1135834, 986912, 923746]"
1031,"[874972, 1029743, 1082185, 1127831, 951590]"
1032,"[874972, 1082185, 1106523, 1127831, 951590]"
1033,"[874972, 1029743, 1127831, 1082185, 951590]"
1034,"[874972, 1126899, 981760, 1029743, 1082185]"
1035,"[874972, 1029743, 1082185, 1127831, 951590]"
1036,"[874972, 1029743, 1127831, 1082185, 951590]"
1037,"[874972, 1029743, 1082185, 1127831, 951590]"
1038,"[874972, 1106523, 1029743, 1082185, 1106523]"
1039,"[874972, 1101173, 883068, 1029743, 1082185]"
1040,"[874972, 865705, 1075368, 1082185, 8090536]"
1041,"[874972, 883003, 983795, 1106523, 987562]"
1042,"[948670, 868764, 9836460, 995242, 916122]"
1043,"[874972, 1029743, 1082185, 1106523, 1127831]"
1044,"[874972, 1029743, 1082185, 1127831, 951590]"
1045,"[874972, 951590, 979707, 995242, 1082185]"
1046,"[874972, 1029743, 1082185, 1106523, 1127831]"
1047,"[874972, 1029743, 1082185, 1106523, 1127831]"
1048,"[874972, 1029743, 951590, 1082185, 1127831]"
1049,"[874972, 1082185, 1106523, 1127831, 951590]"
1050,"[874972, 1110572, 5585510, 1106523, 962229]"
1051,"[874972, 1070820, 981760, 1082185, 965766]"
1052,"[874972, 1029743, 1082185, 1127831, 951590]"
1053,"[874972, 879528, 962568, 1138443, 970030]"
1054,"[874972, 1106523, 951590, 1082185, 1127831]"
1055,"[874972, 1127831, 951590, 1029743, 1082185]"
1056,"[874972, 1029743, 1082185, 1127831, 951590]"
1057,"[874972, 1022254, 859010, 1082185, 916990]"
1058,"[874972, 1101010, 5568721, 1029743, 1082185]"
1059,"[874972, 1029743, 1082185, 1127831, 951590]"
1060,"[874972, 1029743, 1082185, 1106523, 1127831]"
1061,"[1038663, 890695, 844165, 1106523, 951590]"
1062,"[874972, 12302069, 826249, 1029743, 1082185]"
1063,"[874972, 1029743, 951590, 1082185, 1127831]"
1064,"[874972, 1082185, 971922, 1058997, 965766]"
1065,"[874972, 1127831, 995242, 1082185, 951590]"
1066,"[874972, 12810393, 832678, 951590, 1082185]"
1067,"[848029, 962229, 981760, 1126899, 961554]"
1068,"[9835223, 1133018, 899624, 951590, 1122358]"
1069,"[9835223, 903325, 1074333, 1029743, 962229]"
1070,"[874972, 1118012, 1074524, 873627, 1096635]"
1071,"[874972, 1133018, 925862, 947798, 913210]"
1072,"[874972, 1029743, 1127831, 1082185, 951590]"
1073,"[874972, 12810393, 909714, 995242, 916122]"
1074,"[874972, 951590, 961554, 5569230, 859075]"
1075,"[874972, 995242, 5568378, 8090539, 1023958]"
1076,"[874972, 951197, 1029743, 1082185, 1106523]"
1077,"[874972, 1068292, 951590, 995242, 1096036]"
1078,"[874972, 840361, 5569845, 1058997, 1082185]"
1079,"[874972, 1029743, 1127831, 1082185, 951590]"
1080,"[874972, 859075, 1053690, 1029743, 916122]"
1081,"[825343, 951412, 1104414, 1106523, 5569230]"
1082,"[874972, 916993, 9296919, 1106523, 5568378]"
1083,"[874972, 942525, 839419, 1029743, 1082185]"
1084,"[874972, 951590, 1095040, 981521, 1029743]"
1085,"[938138, 952317, 1058779, 1029743, 866211]"
1086,"[874972, 1056509, 6034857, 962229, 923746]"
1087,"[874972, 1106523, 962229, 1029743, 1082185]"
1088,"[874972, 12301073, 1068719, 1029743, 1082185]"
1089,"[1000753, 1106523, 8090521, 916122, 1082185]"
1090,"[874972, 1018050, 1051516, 1029743, 1082185]"
1091,"[874972, 899624, 1029743, 1082185, 1106523]"
1092,"[874972, 908531, 1110572, 947798, 859075]"
1093,"[825343, 995242, 1044078, 859075, 845208]"
1094,"[874972, 845208, 1126895, 933835, 1004906]"
1095,"[874972, 1029743, 1082185, 1127831, 951590]"
1096,"[874972, 1029743, 1082185, 1106523, 1127831]"
1097,"[874972, 5568378, 1018740, 923746, 8090440]"
1098,"[874972, 995242, 1024306, 1082185, 8090521]"
1099,"[874972, 1029743, 1082185, 1127831, 951590]"
1100,"[874972, 951590, 1029743, 1082185, 1106523]"
1101,"[874972, 1082185, 1106523, 1127831, 951590]"
1102,"[12810391, 923746, 835098, 1096036, 1082185]"
1103,"[874972, 944466, 1126899, 1029743, 1082185]"
1104,"[874972, 1115576, 1029743, 1082185, 1106523]"
1105,"[874972, 5569230, 1082185, 1058997, 908318]"
1106,"[874972, 995242, 5568378, 8090532, 868764]"
1107,"[874972, 1029743, 1127831, 1082185, 951590]"
1108,"[874972, 833025, 1062002, 1057260, 1077555]"
1109,"[874972, 1082185, 1058997, 981760, 1065593]"
1110,"[874972, 1029743, 1082185, 1106523, 1127831]"
1111,"[874972, 1133018, 833724, 5569230, 1082185]"
1112,"[874972, 1075214, 921744, 5569471, 1029743]"
1113,"[874972, 921836, 1082185, 903325, 961554]"
1114,"[874972, 870547, 1100972, 8090521, 883404]"
1115,"[874972, 5569471, 1029743, 1082185, 1106523]"
1116,"[874972, 1082185, 1106523, 1127831, 951590]"
1117,"[874972, 1029743, 923746, 1029743, 1082185]"
1118,"[874972, 1029743, 1082185, 1127831, 951590]"
1119,"[874972, 1082185, 854852, 916122, 1044805]"
1120,"[874972, 1029743, 1082185, 1106523, 1127831]"
1121,"[874972, 8090509, 940766, 962229, 995242]"
1122,"[874972, 1029743, 1082185, 1127831, 951590]"
1123,"[874972, 5570408, 960732, 962229, 1058997]"
1124,"[874972, 12810393, 8090509, 916122, 1095068]"
1125,"[874972, 1029743, 951590, 1082185, 1127831]"
1126,"[874972, 1029743, 1127831, 1082185, 951590]"
1127,"[874972, 1029743, 1082185, 1106523, 1127831]"
1128,"[874972, 962229, 934369, 1082185, 1119051]"
1129,"[874972, 916122, 1137688, 970030, 882247]"
1130,"[836445, 934369, 1048462, 1082185, 923746]"
1131,"[874972, 5585510, 5569327, 1096036, 12810393]"
1132,"[836445, 1133018, 5592931, 951590, 981760]"
1133,"[874972, 1029743, 1082185, 1106523, 1127831]"
1134,"[874972, 981760, 862349, 1082185, 899624]"
1135,"[874972, 871756, 5570408, 995242, 1096036]"
1136,"[825343, 1133018, 1044078, 5569327, 982790]"
1137,"[874972, 821083, 992529, 1082185, 995242]"
1138,"[874972, 1068719, 1015539, 15926886, 897752]"
1139,"[874972, 1082185, 862349, 985999, 1028891]"
1140,"[874972, 1082185, 1106523, 1127831, 951590]"
1141,"[874972, 995242, 908531, 1044078, 982790]"
1142,"[874972, 844179, 911311, 1082185, 916122]"
1143,"[874972, 1029743, 1082185, 1127831, 951590]"
1144,"[874972, 1029743, 1082185, 1127831, 951590]"
1145,"[1038663, 1133018, 833025, 5568378, 899624]"
1146,"[874972, 1082185, 844165, 1106523, 951590]"
1147,"[874972, 962229, 1096036, 1106523, 1132771]"
1148,"[874972, 1029743, 1127831, 1082185, 951590]"
1149,"[874972, 1029743, 1082185, 1106523, 1127831]"
1150,"[874972, 951590, 995242, 1082185, 1127831]"
1151,"[874972, 840361, 856060, 6602697, 832678]"
1152,"[874972, 866211, 933067, 951590, 999270]"
1153,"[874972, 1029743, 1082185, 1127831, 951590]"
1154,"[874972, 878996, 1004906, 1106523, 908531]"
1155,"[848029, 12810393, 824005, 1029743, 961554]"
1156,"[874972, 1029743, 1082185, 1127831, 951590]"
1157,"[874972, 1029743, 1082185, 1106523, 1127831]"
1158,"[874972, 1082185, 1133018, 979707, 1049735]"
1159,"[874972, 1044259, 900802, 1082185, 878996]"
1160,"[874972, 934676, 1058779, 1082185, 1133018]"
1161,"[874972, 1096635, 879755, 883068, 1113111]"
1162,"[874972, 1106523, 1127831, 1082185, 951590]"
1163,"[874972, 838186, 15926886, 995242, 1082185]"
1164,"[874972, 1034686, 1070820, 1082185, 1029743]"
1165,"[874972, 1029743, 1127831, 1082185, 951590]"
1166,"[874972, 878996, 6034857, 995242, 1082185]"
1167,"[874972, 998444, 12988031, 1070820, 1082185]"
1168,"[874972, 995242, 908531, 1029743, 1082185]"
1169,"[12810464, 1051323, 1070702, 1082185, 859075]"
1170,"[874972, 1029743, 1082185, 1127831, 951590]"
1171,"[874972, 1044078, 1081177, 1029743, 981760]"
1172,"[874972, 856772, 883404, 1029743, 923746]"
1173,"[874972, 1029743, 1082185, 1127831, 951590]"
1174,"[874972, 1029743, 1082185, 1106523, 1127831]"
1175,"[874972, 1077373, 1082185, 944836, 907099]"
1176,"[874972, 5569230, 995242, 1068719, 892531]"
1177,"[874972, 1029743, 1082185, 1127831, 951590]"
1178,"[874972, 873964, 1040371, 995242, 1082185]"
1179,"[874972, 916122, 952317, 962229, 995242]"
1180,"[874972, 844165, 835243, 1029743, 878996]"
1181,"[874972, 1082185, 1127831, 1029743, 951590]"
1182,"[874972, 995242, 859075, 899624, 1068719]"
1183,"[874972, 961554, 908531, 866211, 8090537]"
1184,"[874972, 1029743, 1082185, 1127831, 951590]"
1185,"[874972, 5568378, 871756, 947798, 1132771]"
1186,"[874972, 1126899, 824005, 1011300, 1018050]"
1187,"[874972, 12810393, 1014948, 965766, 870547]"
1188,"[874972, 878996, 981760, 1106523, 923746]"
1189,"[874972, 821083, 1055504, 1120443, 992529]"
1190,"[874972, 1068719, 913278, 1029743, 1075214]"
1191,"[874972, 981760, 1053690, 5569230, 995242]"
1192,"[874972, 995242, 824005, 1026118, 1136257]"
1193,"[874972, 909714, 834117, 8090521, 944137]"
1194,"[1000753, 12810393, 940947, 1106523, 981760]"
1195,"[874972, 951590, 5569230, 995242, 1075368]"
1196,"[874972, 944466, 873627, 1029743, 1082185]"
1197,"[874972, 890695, 961979, 951590, 1029743]"
1198,"[874972, 1029743, 1082185, 1106523, 1127831]"
1199,"[874972, 1082185, 1106523, 1127831, 951590]"
1200,"[874972, 1082185, 1106523, 1127831, 951590]"
1201,"[874972, 1029743, 1082185, 1106523, 1127831]"
1202,"[874972, 1020682, 1029743, 1082185, 1106523]"
1203,"[874972, 856060, 885697, 1106523, 951590]"
1204,"[874972, 845193, 962229, 987562, 1029743]"
1205,"[874972, 1053690, 856252, 995242, 962229]"
1206,"[874972, 845705, 1065593, 962229, 995242]"
1207,"[874972, 995242, 1082185, 8090521, 1102949]"
1208,"[874972, 1029743, 1082185, 1106523, 1127831]"
1209,"[874972, 883404, 1029743, 1082185, 1106523]"
1210,"[874972, 995242, 1028816, 1082185, 1026118]"
1211,"[874972, 862349, 866211, 981760, 908318]"
1212,"[874972, 1029743, 1082185, 1127831, 951590]"
1213,"[874972, 1106523, 1127831, 1082185, 951590]"
1214,"[874972, 1029743, 1082185, 1106523, 1127831]"
1215,"[874972, 1029743, 1082185, 1127831, 951590]"
1216,"[874972, 1065593, 1029743, 1082185, 1106523]"
1217,"[874972, 873964, 847982, 908531, 1068719]"
1218,"[874972, 5569327, 844165, 1070820, 1082185]"
1219,"[874972, 1133018, 1044078, 860975, 934369]"
1220,"[874972, 1082185, 1106523, 1127831, 951590]"
1221,"[948670, 1110572, 1029743, 1029743, 1082185]"
1222,"[874972, 854852, 1076056, 5569230, 1037840]"
1223,"[874972, 8090537, 982790, 1029743, 1029743]"
1224,"[874972, 951590, 1043590, 1127758, 1029743]"
1225,"[874972, 1082185, 5568378, 1029743, 5592931]"
1226,"[874972, 979707, 6534480, 951590, 1082185]"
1227,"[948670, 5569230, 1082185, 15926886, 1104343]"
1228,"[12262830, 13842214, 949965, 983795, 1004906]"
1229,"[970747, 961554, 1006184, 1070820, 5569230]"
1230,"[874972, 893501, 1029743, 1082185, 1106523]"
1231,"[874972, 970119, 10149640, 995242, 826249]"
1232,"[874972, 1029743, 1127831, 1082185, 951590]"
1233,"[874972, 1029743, 951590, 1082185, 1127831]"
1234,"[874972, 923746, 970119, 995242, 1044078]"
1235,"[874972, 1029743, 1082185, 1127831, 951590]"
1236,"[874972, 1029743, 1082185, 1106523, 1127831]"
1237,"[874972, 1029743, 1082185, 1127831, 951590]"
1238,"[874972, 908531, 899624, 962229, 995242]"
1239,"[874972, 1029743, 1127831, 1082185, 951590]"
1240,"[874972, 923746, 1119051, 1126899, 1082185]"
1241,"[849202, 951590, 845208, 1029743, 1096036]"
1242,"[874972, 962568, 5591083, 1029743, 1082185]"
1243,"[874972, 1029743, 1082185, 1127831, 951590]"
1244,"[874972, 1029743, 1127831, 1082185, 951590]"
1245,"[874972, 981760, 1037840, 1003188, 908064]"
1246,"[874972, 1029743, 1082185, 1106523, 1127831]"
1247,"[874972, 826249, 1126899, 951590, 1082185]"
1248,"[874972, 1002558, 944466, 951590, 1106523]"
1249,"[874972, 1106523, 972931, 7025106, 12811532]"
1250,"[874972, 1029743, 1082185, 1127831, 951590]"
1251,"[874972, 1029743, 1082185, 1127831, 951590]"
1252,"[874972, 970119, 1025641, 843756, 1029743]"
1253,"[874972, 1082185, 1106523, 1127831, 951590]"
1254,"[874972, 1029743, 1082185, 1127831, 951590]"
1255,"[874972, 1029743, 1082185, 1106523, 1127831]"
1256,"[874972, 1082185, 1055504, 878996, 986912]"
1257,"[874972, 1058997, 961554, 1082185, 866211]"
1258,"[874972, 10121965, 883932, 847344, 1029743]"
1259,"[874972, 12301405, 883404, 1058997, 1082185]"
1260,"[874972, 848071, 1082185, 1058997, 901062]"
1261,"[874972, 12263788, 845705, 860975, 1029743]"
1262,"[874972, 5568378, 899624, 1029743, 821083]"
1263,"[874972, 1029743, 1082185, 1106523, 1127831]"
1264,"[874972, 1029743, 1082185, 1106523, 1127831]"
1265,"[874972, 840361, 995242, 1082185, 860975]"
1266,"[836445, 1076875, 6602697, 1029743, 1082185]"
1267,"[12262830, 1119051, 9835509, 862349, 961554]"
1268,"[874972, 1082185, 1106523, 1127831, 951590]"
1269,"[874972, 967395, 12731714, 988693, 1029743]"
1270,"[1000753, 1024306, 1137688, 1106523, 1028816]"
1271,"[874972, 1028995, 880150, 1082185, 995242]"
1272,"[874972, 995242, 940947, 916122, 944836]"
1273,"[874972, 1029743, 1082185, 1127831, 951590]"
1274,"[874972, 1082185, 13945244, 1070820, 951590]"
1275,"[874972, 1029743, 1082185, 1127831, 951590]"
1276,"[874972, 1029743, 1127831, 1082185, 951590]"
1277,"[874972, 1130858, 1106523, 8090521, 916122]"
1278,"[874972, 1029743, 1082185, 1106523, 1127831]"
1279,"[874972, 1040935, 1106523, 951590, 981760]"
1280,"[874972, 1058997, 1029743, 1082185, 1106523]"
1281,"[874972, 872137, 1028891, 913785, 837304]"
1282,"[874972, 990797, 9420312, 981760, 5569327]"
1283,"[874972, 1081177, 965766, 1029743, 1082185]"
1284,"[874972, 972931, 995896, 951590, 899624]"
1285,"[874972, 1034686, 819304, 1106523, 5569230]"
1286,"[874972, 1029743, 1082185, 1127831, 951590]"
1287,"[874972, 1082185, 5568378, 1133018, 1039156]"
1288,"[874972, 1075214, 862349, 923746, 897954]"
1289,"[874972, 1085604, 856772, 1042438, 859237]"
1290,"[874972, 981760, 1081177, 1053690, 1101173]"
1291,"[874972, 1102959, 871611, 991592, 897306]"
1292,"[874972, 1029743, 951590, 1082185, 1127831]"
1293,"[874972, 1124695, 940700, 1044078, 1004906]"
1294,"[938138, 909894, 9677236, 1126899, 1082185]"
1295,"[874972, 1029743, 1082185, 1106523, 1127831]"
1296,"[874972, 1016800, 1130763, 951590, 995242]"
1297,"[970747, 1081177, 934369, 1058997, 1082185]"
1298,"[874972, 944139, 1003188, 995242, 923746]"
1299,"[12810391, 5569327, 15926886, 5569230, 990797]"
1300,"[874972, 1058997, 903325, 1082185, 866211]"
1301,"[874972, 1029743, 1082185, 1127831, 951590]"
1302,"[874972, 1082185, 1106523, 1127831, 951590]"
1303,"[874972, 989069, 957013, 1029743, 961554]"
1304,"[874972, 1029743, 1082185, 1106523, 1127831]"
1305,"[874972, 982790, 826249, 1106523, 5569230]"
1306,"[874972, 995242, 1082185, 961554, 844179]"
1307,"[874972, 1137688, 922127, 5569230, 1082185]"
1308,"[874972, 1082185, 1106523, 1127831, 951590]"
1309,"[874972, 1029743, 1082185, 1127831, 951590]"
1310,"[874972, 1058997, 5585510, 6034857, 985999]"
1311,"[874972, 1029743, 1082185, 1127831, 951590]"
1312,"[874972, 854852, 1029743, 1082185, 1106523]"
1313,"[1137346, 1048462, 1029743, 1029743, 1082185]"
1314,"[874972, 896369, 1048507, 1029743, 1102416]"
1315,"[874972, 1029743, 1127831, 1082185, 951590]"
1316,"[874972, 1085604, 1029743, 1082185, 1106523]"
1317,"[874972, 1053690, 1138292, 1029743, 1082185]"
1318,"[874972, 1051211, 925862, 1081189, 821083]"
1319,"[874972, 995242, 979707, 1082185, 8090440]"
1320,"[874972, 1082185, 1106523, 1127831, 951590]"
1321,"[947858, 1135476, 879528, 1106523, 1082185]"
1322,"[874972, 1029743, 1082185, 1127831, 951590]"
1323,"[874972, 1029743, 1082185, 1127831, 951590]"
1324,"[874972, 5569230, 916122, 1029743, 1082185]"
1325,"[874972, 833025, 841309, 961554, 903325]"
1326,"[874972, 893018, 1110244, 1029743, 983584]"
1327,"[874972, 1029743, 1127831, 1082185, 951590]"
1328,"[1000753, 981760, 8090521, 1106523, 951590]"
1329,"[874972, 995242, 1029743, 1082185, 1106523]"
1330,"[874972, 1133018, 819978, 962229, 856252]"
1331,"[874972, 1029743, 1082185, 1106523, 1127831]"
1332,"[874972, 1110572, 1029743, 1082185, 1106523]"
1333,"[948670, 9859182, 5568729, 1126899, 1082185]"
1334,"[1038663, 866211, 5585510, 1138189, 916381]"
1335,"[874972, 862349, 1009187, 1029743, 1082185]"
1336,"[874972, 1053690, 907631, 5569230, 995242]"
1337,"[874972, 982790, 883404, 1029743, 1082185]"
1338,"[874972, 1085604, 1003188, 1106523, 1122568]"
1339,"[874972, 1029743, 1082185, 1127831, 951590]"
1340,"[874972, 834117, 896085, 948650, 819255]"
1341,"[874972, 1029743, 1127831, 1082185, 951590]"
1342,"[874972, 1029743, 1082185, 1106523, 1127831]"
1343,"[874972, 825994, 896613, 1029743, 1082185]"
1344,"[874972, 995242, 1082185, 840361, 1029743]"
1345,"[874972, 1082185, 1127831, 1029743, 951590]"
1346,"[874972, 890610, 1029743, 1082185, 1106523]"
1347,"[849202, 1065593, 5568721, 1029743, 934369]"
1348,"[874972, 1029743, 951590, 1082185, 1127831]"
1349,"[874972, 1082185, 1127831, 1029743, 951590]"
1350,"[874972, 883404, 1029743, 1082185, 1106523]"
1351,"[874972, 1133018, 923746, 860975, 1029743]"
1352,"[874972, 986912, 862349, 12301109, 900802]"
1353,"[12262830, 1039156, 976199, 995242, 8090521]"
1354,"[874972, 1082185, 993638, 995242, 1096036]"
1355,"[12262778, 1068719, 926905, 1043590, 847982]"
1356,"[874972, 962568, 979707, 981760, 862349]"
1357,"[874972, 860975, 1029743, 1082185, 1106523]"
1358,"[874972, 8090537, 844165, 1029743, 883003]"
1359,"[874972, 979707, 9677202, 995242, 1044078]"
1360,"[874972, 1082185, 1101010, 1029743, 1082185]"
1361,"[874972, 1029743, 1082185, 1106523, 1127831]"
1362,"[874972, 1024306, 1029743, 1082185, 1106523]"
1363,"[874972, 1053690, 1135476, 1082185, 981760]"
1364,"[874972, 1082185, 878996, 951590, 1029743]"
1365,"[874972, 1029743, 1082185, 1127831, 951590]"
1366,"[874972, 840361, 1028816, 1126899, 1081177]"
1367,"[874972, 5568378, 1101010, 1070820, 1053690]"
1368,"[968072, 1028816, 1037332, 1070820, 1082185]"
1369,"[874972, 1028816, 1117514, 1126899, 1082185]"
1370,"[1000753, 871061, 1053875, 1106523, 8090521]"
1371,"[874972, 1106523, 1127831, 1082185, 951590]"
1372,"[874972, 1029743, 1127831, 1082185, 951590]"
1373,"[874972, 1029743, 1082185, 1106523, 1127831]"
1374,"[874972, 951590, 1133018, 1004906, 1043590]"
1375,"[874972, 1070820, 1081177, 899624, 1082185]"
1376,"[848029, 908531, 880150, 995242, 1044078]"
1377,"[874972, 1029743, 1082185, 1127831, 951590]"
1378,"[874972, 916122, 1028816, 1082185, 995965]"
1379,"[825343, 1028816, 8019716, 5569230, 1029743]"
1380,"[874972, 1029743, 1082185, 1106523, 1127831]"
1381,"[874972, 1133018, 1029743, 1082185, 1106523]"
1382,"[874972, 899624, 1052912, 1029743, 1082185]"
1383,"[874972, 962568, 913210, 5585510, 979707]"
1384,"[874972, 866211, 897125, 1133018, 916122]"
1385,"[874972, 870547, 1069621, 1029743, 1101173]"
1386,"[874972, 1029743, 1082185, 1127831, 951590]"
1387,"[874972, 7025106, 869047, 844165, 1029743]"
1388,"[874972, 916381, 1002771, 1068719, 932863]"
1389,"[874972, 878996, 866211, 1058997, 1082185]"
1390,"[874972, 1101010, 1085604, 5569230, 1029743]"
1391,"[848029, 824005, 5585510, 1096036, 1133018]"
1392,"[874972, 1029743, 951590, 1082185, 1127831]"
1393,"[904997, 1110572, 1126899, 1082185, 903325]"
1394,"[874972, 1058997, 893501, 951590, 1082185]"
1395,"[874972, 1012587, 1044805, 1058997, 1048462]"
1396,"[874972, 1127831, 951590, 1029743, 1082185]"
1397,"[874972, 1081177, 1023958, 1106523, 1082185]"
1398,"[874972, 1037840, 12810393, 1068719, 921836]"
1399,"[874972, 1029743, 1082185, 1106523, 1127831]"
1400,"[874972, 1029743, 1082185, 1127831, 951590]"
1401,"[874972, 5592931, 896369, 10149640, 1118012]"
1402,"[874972, 1106523, 840361, 1029743, 1082185]"
1403,"[874972, 1135476, 951590, 5569230, 870547]"
1404,"[874972, 1082185, 1106523, 1127831, 951590]"
1405,"[874972, 995242, 981760, 1082185, 903325]"
1406,"[874972, 1119051, 8177622, 12731544, 1009046]"
1407,"[874972, 1106523, 5569230, 1082185, 1127831]"
1408,"[874972, 1029743, 1082185, 1106523, 1127831]"
1409,"[874972, 1003188, 12731544, 1082185, 1096036]"
1410,"[874972, 871756, 1102959, 1029743, 1082185]"
1411,"[874972, 1029743, 1082185, 1127831, 951590]"
1412,"[874972, 8019716, 9835509, 1029743, 1082185]"
1413,"[874972, 870547, 906262, 1029743, 1082185]"
1414,"[874972, 921744, 1043301, 1071939, 1029743]"
1415,"[874972, 1029743, 1082185, 1127831, 951590]"
1416,"[874972, 1029743, 1082185, 1127831, 951590]"
1417,"[874972, 908531, 1077555, 1133018, 834117]"
1418,"[874972, 866211, 1101173, 1082185, 951412]"
1419,"[848029, 840361, 856252, 962229, 8090521]"
1420,"[874972, 1106523, 1127831, 1082185, 951590]"
1421,"[874972, 1101173, 934369, 1029743, 5569230]"
1422,"[874972, 1029743, 1082185, 1127831, 951590]"
1423,"[874972, 1029743, 1082185, 1106523, 1127831]"
1424,"[874972, 1106523, 951590, 1082185, 1127831]"
1425,"[874972, 970119, 843756, 951590, 995242]"
1426,"[874972, 995242, 1039156, 844165, 971922]"
1427,"[874972, 844179, 1081177, 995242, 923746]"
1428,"[874972, 5569327, 15926886, 961554, 8090537]"
1429,"[874972, 1058997, 990656, 1029743, 1082185]"
1430,"[874972, 1016709, 823721, 1126899, 5569230]"
1431,"[874972, 1082185, 1135476, 5569230, 1110572]"
1432,"[874972, 1082185, 1106523, 1127831, 951590]"
1433,"[874972, 1029743, 1082185, 1127831, 951590]"
1434,"[874972, 995965, 860975, 995242, 1082185]"
1435,"[874972, 1082185, 1106523, 1127831, 951590]"
1436,"[874972, 1029743, 1082185, 1127831, 951590]"
1437,"[12810464, 847982, 971949, 5569230, 995242]"
1438,"[874972, 1029743, 951590, 1082185, 1127831]"
1439,"[874972, 1029743, 1082185, 1127831, 951590]"
1440,"[1000753, 1122568, 961979, 1106523, 8090521]"
1441,"[874972, 1029743, 1082185, 1127831, 951590]"
1442,"[874972, 1029743, 1082185, 1127831, 951590]"
1443,"[874972, 833025, 842140, 1029743, 1082185]"
1444,"[874972, 1082185, 1106523, 1127831, 951590]"
1445,"[874972, 1132771, 5585510, 862349, 903325]"
1446,"[874972, 1029743, 1082185, 1127831, 951590]"
1447,"[874972, 1068719, 5569327, 1029743, 1016800]"
1448,"[874972, 1106523, 1127831, 1082185, 951590]"
1449,"[874972, 1082185, 1127831, 1029743, 951590]"
1450,"[874972, 1002558, 1029743, 1082185, 1106523]"
1451,"[874972, 893018, 1054262, 1029743, 1082185]"
1452,"[1013928, 1058779, 1029743, 1082185, 1106523]"
1453,"[825343, 942525, 1014948, 1110572, 1058997]"
1454,"[874972, 909714, 1037863, 1029743, 1082185]"
1455,"[874972, 1029743, 1082185, 1127831, 951590]"
1456,"[874972, 1029743, 1127831, 1082185, 951590]"
1457,"[874972, 1133018, 946839, 1044078, 987724]"
1458,"[874972, 5568378, 1026118, 976199, 865456]"
1459,"[874972, 936355, 830887, 1029743, 1082185]"
1460,"[874972, 1029743, 1082185, 1127831, 951590]"
1461,"[874972, 972665, 15926886, 5569230, 1029743]"
1462,"[874972, 844179, 6034857, 995242, 1082185]"
1463,"[874972, 878996, 10344585, 986912, 6034857]"
1464,"[938138, 951590, 1133018, 916122, 908531]"
1465,"[874972, 9859182, 1029743, 1082185, 1106523]"
1466,"[874972, 827180, 1029743, 1082185, 1106523]"
1467,"[874972, 951412, 979707, 1085604, 986912]"
1468,"[874972, 1029743, 1082185, 1127831, 951590]"
1469,"[874972, 1082185, 951590, 1029743, 1127831]"
1470,"[874972, 844179, 833724, 995242, 1082185]"
1471,"[874972, 1082185, 862349, 908531, 1029743]"
1472,"[874972, 1082185, 1106523, 1127831, 951590]"
1473,"[874972, 1082185, 845208, 1126899, 961554]"
1474,"[874972, 845705, 1065593, 951590, 1133018]"
1475,"[1038663, 944836, 987724, 1070820, 916122]"
1476,"[874972, 1081177, 911812, 1082185, 995242]"
1477,"[874972, 1082185, 1106523, 1127831, 951590]"
1478,"[874972, 1029743, 1082185, 1127831, 951590]"
1479,"[874972, 1126899, 8090537, 962229, 1082185]"
1480,"[874972, 1029743, 1082185, 1106523, 1127831]"
1481,"[874972, 951590, 995242, 981760, 1044078]"
1482,"[874972, 1029743, 1082185, 1127831, 951590]"
1483,"[1000753, 1003188, 5570408, 1070820, 5569230]"
1484,"[874972, 1106523, 1082185, 878996, 944836]"
1485,"[1038663, 1081177, 909714, 1106523, 1082185]"
1486,"[874972, 1029743, 1082185, 1127831, 951590]"
1487,"[874972, 916381, 1065593, 5569230, 940947]"
1488,"[874972, 5591154, 879755, 1029743, 1082185]"
1489,"[849202, 961269, 1039156, 995242, 1082185]"
1490,"[1000753, 948650, 15926886, 995242, 981760]"
1491,"[874972, 852856, 9245106, 951590, 1106523]"
1492,"[874972, 909714, 1106301, 1029743, 8090539]"
1493,"[874972, 908531, 1029743, 1082185, 1106523]"
1494,"[874972, 852856, 883404, 995242, 1002558]"
1495,"[874972, 1106301, 1065593, 854852, 1022254]"
1496,"[874972, 1082185, 1106523, 1127831, 951590]"
1497,"[874972, 1029743, 1082185, 1127831, 951590]"
1498,"[874972, 1029743, 951590, 1082185, 1127831]"
